code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,Cluster
1932480,DAMASIEWICZ J,Female,Athlete,POL,Poland,Poland,0,0.0,['Sailing'],"[""Women's Kite""]",22-10-2004,Athlete,Michał Przybytek (POL),,,0
1932482,ZAKOWSKI M,Male,Athlete,POL,Poland,Poland,0,0.0,['Sailing'],"[""Men's Kite""]",12-01-1994,Athlete,Michal Przybytek (POL),"Family members, wife and friends",,0
1932485,TARNOWSKI P,Male,Athlete,POL,Poland,Poland,0,0.0,['Sailing'],"[""Men's Windsurfing""]",03-04-1994,"Athlete, sales development manager",Przemyslaw Miarczynski (POL),"His grandfather, who experienced ""the most difficultly but is also the most positive person in the world."" (Athlete, 18 Jun 2024)",,0
1932492,JANKOWIAK S,Female,Athlete,POL,Poland,Poland,0,0.0,['Sailing'],"[""Women's Skiff""]",12-01-1996,,Zdzisław Staniul (POL),"Aleksandra Melzacka (POL), her sailing partner",,0
1932512,NISHA N,Female,Athlete,IND,India,India,0,0.0,['Wrestling'],"[""Women's Freestyle 68kg""]",18-10-1998,Athlete,Personal: Randhir Malik,"Wrestler Sakshi Malik, who won bronze at Rio 2016",,0
1932534,van der WESTHUIZEN,Female,Athlete,ZIM,Zimbabwe,Zimbabwe,0,0.0,['Swimming'],"[""Women's 100m Freestyle""]",23-04-2003,,,,,0
1932567,REETIKA R,Female,Athlete,IND,India,India,0,0.0,['Wrestling'],"[""Women's Freestyle 76kg""]",31-08-2002,Athlete,,,,0
1932569,SYNORADZKA M,Female,Athlete,POL,Poland,Poland,0,0.0,['Fencing'],"[""Women's Foil Team""]",30-01-1988,,,,,0
1932600,SALHE JA,Male,Athlete,PLE,Palestine,Palestine,0,0.0,['Shooting'],['Skeet Men'],24-08-1974,"Chief operating officer, forest operations manager",,"His father. ""He is my mentor and partner, and he is the one who taught me how to shoot."" (Athlete, 26 Jun 2024)",,0
1932622,BADAWI F,Male,Athlete,PLE,Palestine,Palestine,178,0.0,['Judo'],['Men -81 kg'],25-07-1996,"Student, athlete","""My first coach was Mohamed Al-Nimr, under whom I learned the basics of Judo. After coming to Germany, I trained with Peter Klammer as well as Gottfried and Florian Hahn.<br>National: Thaer Al-Natsha (PLE)"" (Athlete, 11 Jul 2024)","""My mother. She had a difficult past and is mentally very strong. She always supported me and was by my side."" (Athlete, 11 Jul 2024)","""Before a fight, I usually try to pray. I am Muslim and have a strong faith in Allah. I try to stay focused by remembering Allah."" (Athlete, 11 Jul 2024)",1
1932649,ELGENDY A,Male,Athlete,EGY,Egypt,Egypt,0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",01-03-2000,"Athlete, student",National: Raouf Hossam (EGY).<br>Equestrian: Khaled Elsonbaty (EGY).<br>Shooting: Mohamed Geith (EGY),His family and coaches,,0
1932660,SELO LA,Female,Athlete,ETH,Ethiopia,Ethiopia,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",08-10-2000,Athlete,,,,0
1932666,BLUMAN D,Male,Athlete,ISR,Israel,Israel,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",15-03-1990,Athlete,,Brazilian rider Nelson Pessoa and veterinarian Dr. Jorge Gomez,Meditates at competitions and has a picture in his mind of how he hopes to perform before he competes,0
1932686,MUHR R,Male,Athlete,ISR,Israel,Israel,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",21-06-1995,Athlete,National: Hans Horn (NED),,,0
1932735,CYPRIANOS D,Male,Athlete,ZIM,Zimbabwe,Zimbabwe,0,0.0,['Swimming'],"[""Men's 200m Backstroke""]",07-10-2002,Athlete,,,,0
1932740,RUSSEKOFF I,Female,Athlete,ISR,Israel,Israel,0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",19-05-2000,Athlete,National: Jeroen Dubbeldam (NED),,,0
1932757,PARNAT R,Female,Athlete,EST,Estonia,Estonia,0,0.0,['Archery'],"[""Women's Individual""]",01-12-1993,Athlete,Personal: Siret Liuk (EST),,,0
1932764,TOFALIDES A,Male,Athlete,CYP,Cyprus,Cyprus,0,0.0,['Fencing'],"[""Men's Foil Individual""]",13-03-1993,"Athlete, coach, director",Personal: Ben Peggs (GBR),His mother,,0
1932765,GATHIMBA SK,Male,Athlete,KEN,Kenya,Kenya,173,0.0,['Athletics'],"[""Men's 20km Race Walk""]",26-10-1987,"Athlete, prison warden",Personal: George Kariuki,,,1
1932812,JEPCHIRCHIR P,Female,Athlete,KEN,Kenya,Kenya,152,0.0,['Athletics'],"[""Women's Marathon""]",27-09-1993,Athlete,,,,1
1932820,BIBOSSINOV S,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,167,0.0,['Boxing'],"[""Men's 51kg""]",03-07-1997,,National: Galymbek Kenzhebayev (KAZ).<br>Personal: Myrzagali Aitzhanov (KAZ),,,1
1932821,SABYRKHAN M,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,166,0.0,['Boxing'],"[""Men's 57kg""]",09-09-2001,,National: Ilias Oralbekov (KAZ),,,1
1932822,MUKHAMMEDSABYR BU,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,175,0.0,['Boxing'],"[""Men's 63.5kg""]",27-11-2002,,,,,1
1932823,SHYMBERGENOV A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,182,0.0,['Boxing'],"[""Men's 71kg""]",09-10-1993,,,,,1
1932824,ORALBAY N,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,187,0.0,['Boxing'],"[""Men's 80kg""]",11-06-2000,,,,,1
1932825,ORALBAY A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,188,0.0,['Boxing'],"[""Men's 92kg""]",11-06-2000,,,,,1
1932832,KUNKABAYEV K,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,190,0.0,['Boxing'],"[""Men's +92kg""]",18-11-1991,Athlete,National: Myrzagali Aitzhanov (KAZ).<br>Personal: Seitzhan Tokenov (KAZ),,,1
1932849,KARUNARATHNA T,Female,Athlete,SRI,Sri Lanka,Sri Lanka,156,0.0,['Athletics'],"[""Women's 800m""]",18-11-2004,Athete,Personal: Susantha Fernando (SRI),,,1
1932851,OBIRI H,Female,Athlete,KEN,Kenya,Kenya,152,0.0,['Athletics'],"[""Women's Marathon""]",13-12-1989,Athlete,"Personal: Dathan Ritzenhein (USA), three-time Olympian (2004-2012)",Her family,,1
1932863,ISMAIL M,Female,Athlete,EGY,Egypt,Egypt,0,0.0,['Modern Pentathlon'],"[""Women's Individual""]",09-06-2005,,,,,0
1932872,LOKEDI S,Female,Athlete,KEN,Kenya,Kenya,170,0.0,['Athletics'],"[""Women's Marathon""]",10-03-1994,Athlete,Personal: Stephen Haas (USA),Her mother,,1
1932880,SHABAN M,Male,Athlete,EGY,Egypt,Egypt,0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",03-07-2000,,,,,0
1932887,ITSEKIRI U,Male,Athlete,NGR,Nigeria,Nigeria,183,0.0,['Athletics'],"[""Men's 4 x 100m Relay""]",31-01-1998,Athlete,,,,1
1932890,JOAO C,Female,Athlete,POR,Portugal,Portugal,0,0.0,['Sailing'],['Mixed Dinghy'],01-03-1997,"Athlete, student","Aaron Sarmiento (ESP), two-time Olympian (2008, 2012)",,,0
1932891,COSTA D,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Sailing'],['Mixed Dinghy'],23-08-1997,Athlete,Aaron Sarmiento (POR),,,0
1932892,MARQUES E,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Sailing'],"[""Men's Dinghy""]",15-01-1994,Athlete,,,,0
1932897,PIRES de LIMA M,Female,Athlete,POR,Portugal,Portugal,0,0.0,['Sailing'],"[""Women's Kite""]",14-04-1998,Athlete,,Her father Pedro and her brother Tomas,She sings before the start of each race,0
1932941,BOEDE BIRO B,Female,Athlete,HUN,Hungary,Hungary,187,0.0,['Handball'],['Women'],22-09-1994,Athlete,National: Vladimir Golovin (HUN).<br>Club: Allan Heine (DEN),,,1
1932947,ALBEK A,Female,Athlete,HUN,Hungary,Hungary,189,0.0,['Handball'],['Women'],02-12-2001,Athlete,National: Vladimir Golovin (HUN).<br>Club: Janos Gyurka (HUN),,,1
1932950,BORDAS R,Female,Athlete,HUN,Hungary,Hungary,185,0.0,['Handball'],['Women'],26-08-1997,Athlete,National: Vladimir Golovin (HUN).<br>Club: Zoltan Szilagyi (HUN),,,1
1932952,KHARCHILAVA L,Female,Athlete,GEO,Georgia,Georgia,167,0.0,['Athletics'],"[""Women's 100m""]",04-08-2000,Athlete,,,,1
1932956,KUCZORA C,Female,Athlete,HUN,Hungary,Hungary,176,0.0,['Handball'],['Women'],26-01-2000,Athlete,National: Vladimir Golovin (HUN).<br>Club: Gabor Herbert (HUN),,,1
1932959,SZOLLOSI-SCHATZL N,Female,Athlete,HUN,Hungary,Hungary,174,0.0,['Handball'],['Women'],19-11-1993,Athlete,National: Vladimir Golovin (HUN).<br>Club: Per Johansson (SWE),,,1
1932960,GONZALEZ E,Male,Athlete,PAR,Paraguay,Paraguay,169,0.0,['Football'],['Men'],20-01-2005,Athlete,National: Carlos Jara Saguier (PAR),,,1
1932963,MARTON G,Female,Athlete,HUN,Hungary,Hungary,173,0.0,['Handball'],['Women'],03-10-1999,Athlete,National: Vladimir Golovin (HUN).<br>Club: Allan Heine (DEN),,,1
1932969,SIMON P,Female,Athlete,HUN,Hungary,Hungary,168,0.0,['Handball'],['Women'],12-11-2004,Athlete,National: Vladimir Golovin (HUN).<br>Club: Allan Heine (DEN),,,1
1932972,GEORGE PO,Female,Athlete,NGR,Nigeria,Nigeria,182,0.0,['Athletics'],['4 x 400m Relay Mixed'],25-11-1991,Athlete,,,,1
1933079,DIAZ C,Male,Athlete,CHI,Chile,Chile,175,0.0,['Athletics'],"[""Men's Marathon""]",09-07-1993,Athlete,"Personal: Julia del Rio (CHI), his mother",,,1
1933094,GYORI-LUKACS V,Female,Athlete,HUN,Hungary,Hungary,168,0.0,['Handball'],['Women'],31-10-1995,Athlete,National: Vladimir Golovin (HUN).<br>Club: Per Johansson (SWE),Former national team coach Gabor Elek,,1
1933100,DUCO N,Female,Athlete,CHI,Chile,Chile,177,0.0,['Athletics'],"[""Women's Shot Put""]",31-01-1989,"Athlete, psychologist, master chef",Personal: Jose Luis Martinez (ESP),,,1
1933118,GALLARDO IX,Female,Athlete,CHI,Chile,Chile,168,0.0,['Athletics'],"[""Women's Shot Put""]",20-07-1993,Athlete,Personal: Eduardo Sotomayor (CHI),,,1
1933133,ROMAN F,Male,Athlete,PAR,Paraguay,Paraguay,189,0.0,['Football'],['Men'],23-02-2001,Athlete,Club: Francisco Arce (PAR).<br>National: Carlos Jara Saguier (PAR),,,1
1933137,OGHENEBRUME GO,Male,Athlete,NGR,Nigeria,Nigeria,185,0.0,['Athletics'],"[""Men's 4 x 100m Relay""]",27-05-2003,"Athlete, student",,,,1
1933138,ABDELMAKSOUD S,Female,Athlete,EGY,Egypt,Egypt,0,0.0,['Modern Pentathlon'],"[""Women's Individual""]",19-01-2000,Athlete,,,,0
1933159,BRES K,Female,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",22-06-1994,"Athlete, soldier",National: Jolanta Samulewicz (POL),"Personal coach, Wojciech Kulmatycki (POL)",,0
1933162,STANKIEWICZ A,Female,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",10-02-1995,Soldier,Club: Tadeusz Czerwinski (POL),"Her husband. ""He is a huge sports fan and motivates me to achieve the highest results.""  (Athlete, 12 Jun 2024)</p><p>Her coach, Tadeusz Czerwinsk (POL). ""He shaped me as a shooter."" (Athlete, 12 Jun 2024)","""Black cats make me feel lucky."" (Athlete, 12 Jun 2024)",0
1933163,PIOTROWSKA JE,Female,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",22-06-2001,Soldier,National: Pawel Pietruk (POL).<br>Personal: Mateusz Pierko (POL),"Her coach Mateusz Pierko. ""He motivates and supports me every day.""",Drinks Yerba mate every morning,0
1933165,PIETRUK AA,Female,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],['50m Rifle 3 Positions Women'],31-12-2000,Soldier,Personal: Pawel Pietruk (POL) - her husband,"Becoming a European junior champion in air rifle in 2020, and winning an Olympic quota place for Poland in 2024",,0
1933190,KOCHANSKA N,Female,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],['50m Rifle 3 Positions Women'],18-08-1996,Soldier,"Personal: Sylwia Bogacka (POL), Paweł Pietruk (POL)","Her parents, brother and partner",Always has tea with breakfast,0
1933191,KOWALEWICZ M,Male,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",04-11-1999,Soldier,National: Pawel Pietruk (POL).<br>Club: Bogdan Kowalewicz (POL),,,0
1933193,BARTNIK T,Male,Athlete,POL,Poland,Poland,0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",15-01-1990,Soldier,National: Paweł Pietruk (POL).<br>Club Eulalia Rolinska (POL),"His wife. ""She is always with me.""",,0
1933244,FLORES G,Male,Athlete,PAR,Paraguay,Paraguay,178,0.0,['Football'],['Men'],01-04-2003,Athlete,National: Carlos Jara Saguier (PAR),,,1
1933249,KEHR G,Male,Athlete,CHI,Chile,Chile,190,0.0,['Athletics'],"[""Men's Hammer Throw""]",03-09-1996,Athlete,Personal: Mario Saldias (CHI),,,1
1933257,MANSILLA H,Male,Athlete,CHI,Chile,Chile,190,0.0,['Athletics'],"[""Men's Hammer Throw""]",22-05-1996,Athlete,Personal: Mario Saldias (CHI),,,1
1933275,ROMERO C,Male,Athlete,CHI,Chile,Chile,195,0.0,['Athletics'],"[""Men's Discus Throw""]",10-07-2000,Athlete,Personal: Andy Kokhanovsky (USA),,,1
1933287,PAPP N,Female,Athlete,HUN,Hungary,Hungary,182,0.0,['Handball'],['Women'],23-07-1996,Athlete,National: Vladimir Golovin (HUN).<br>Club: Daniel Anca (ROU),,,1
1933307,FUEZI TOVIZI PA,Female,Athlete,HUN,Hungary,Hungary,178,0.0,['Handball'],['Women'],15-03-1999,Athlete,National: Vladimir Golovin (HUN).<br>Club: Zoltan Szilagyi (HUN),,,1
1933313,PASZTOR N,Female,Athlete,HUN,Hungary,Hungary,178,0.0,['Handball'],['Women'],02-04-1999,Athlete,National: Vladimir Golovin (HUN).<br>Club: Janos Gyurka (HUN),,,1
1933316,SAENZ de SANTA MA,Male,Athlete,CHI,Chile,Chile,189,0.0,['Athletics'],"[""Men's 110m Hurdles""]",17-01-2001,Athlete,Personal: Jose Serra (CHI),,,1
1933320,VAMOS P,Female,Athlete,HUN,Hungary,Hungary,175,0.0,['Handball'],['Women'],14-09-2000,Athlete,National: Vladimir Golovin (HUN).<br>Club: Zoltan Szilagyi (HUN),,,1
1933327,DEBRECZENI-KLIVIN,Female,Athlete,HUN,Hungary,Hungary,175,0.0,['Handball'],['Women'],31-03-1992,Athlete,National: Vladimir Golovin (HUN).<br>Club: Daniel Buday (HUN),,,1
1933340,KLUJBER K,Female,Athlete,HUN,Hungary,Hungary,170,0.0,['Handball'],['Women'],21-04-1999,Athlete,National: Vladimir Golovin (HUN).<br>Club: Allan Heine (DEN),,,1
1933348,JANURIK K,Female,Athlete,HUN,Hungary,Hungary,176,0.0,['Handball'],['Women'],06-11-1991,Athlete,National: Vladimir Golovin (HUN).<br>Club: Allan Heine (DEN),,,1
1933350,AHMED S,Female,Athlete,EGY,Egypt,Egypt,0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",22-07-1998,"Athlete, student",Personal: Ahmed Saber (EGY),,,0
1933352,SZEMEREY Z,Female,Athlete,HUN,Hungary,Hungary,183,0.0,['Handball'],['Women'],02-06-1994,Athlete,National: Vladimir Golovin (HUN).<br>Club: Janos Gyurka (HUN),,,1
1933356,KACSOR G,Female,Athlete,HUN,Hungary,Hungary,175,0.0,['Handball'],['Women'],24-04-2000,Athlete,National: Vladimir Golovin (HUN).<br>Club: Zoltan Szilagyi (HUN),,,1
1933359,PARZAJUK K,Male,Athlete,PAR,Paraguay,Paraguay,190,0.0,['Football'],['Men'],09-08-2002,Athlete,Club: Martin Palermo (ARG/ITA).<br>National: Carlos Jara Saguier (PAR),,,1
1933364,WEIL M,Female,Athlete,CHI,Chile,Chile,184,0.0,['Athletics'],"[""Women's 400m""]",12-07-1999,"Athlete, student",Personal: Jacques Borlee (BEL),,,1
1933366,PIEK S,Female,Athlete,NED,Netherlands,Netherlands,167,0.0,['Badminton'],['Mixed Doubles'],30-09-1991,Athlete,"Joachim Fischer (DEN), Henri Vervoort (NED)",,"""If I lose a set I like to put my bag in the other basket."" (Athlete, 27 May 2024)",1
1933369,TABELING R,Male,Athlete,NED,Netherlands,Netherlands,180,0.0,['Badminton'],['Mixed Doubles'],24-04-1994,Athlete,Henri Vervoort (NED),,,1
1933377,PEZER M,Male,Athlete,BIH,Bosnia & Herzegovina,Bosnia & Herzegovina,198,0.0,['Athletics'],"[""Men's Shot Put""]",27-08-1994,Athlete,Personal: Mehmed Skender (BIH),His parents,,1
1933379,RIVAS D,Male,Athlete,PAR,Paraguay,Paraguay,177,0.0,['Football'],['Men'],06-12-2001,Athlete,National: Carlos Jara Saguier (PAR),,,1
1933415,ADEYEMI SA,Male,Athlete,NGR,Nigeria,Nigeria,182,0.0,['Athletics'],['4 x 400m Relay Mixed'],02-07-1998,Athlete,,,,1
1933451,OLAJIDE O,Female,Athlete,NGR,Nigeria,Nigeria,151,0.0,['Athletics'],"[""Women's 4 x 100m Relay""]",28-10-2002,Athlete,Personal: Olalekan Adebote,,,1
1933476,KOECH SK,Male,Athlete,KEN,Kenya,Kenya,173,0.0,['Athletics'],"[""Men's 3000m Steeplechase""]",10-06-2003,"Athlete, sport soldier",Personal: John Kimetto (KEN),,,1
1933492,FIORAVANTI L,Male,Athlete,ITA,Italy,Italy,0,0.0,['Surfing'],['Men'],08-12-1997,Athlete,,,,0
1933496,MUSSIN A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 100m Freestyle""]",04-10-1999,Athlete,Personal: Alexander Kudryavtsev,,,0
1933497,IGNATOVA X,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Swimming'],"[""Women's 100m Backstroke""]",02-08-2005,Athlete,,,,0
1933504,GERASSIMENKO K,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Table Tennis'],"[""Men's Singles""]",18-12-1996,Athlete,,,,0
1933508,SAFRONOVA O,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,172,0.0,['Athletics'],"[""Women's 200m""]",05-11-1991,Athlete,Personal: Alexander Denisko (KAZ),,,1
1933512,YEFREMOV D,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,196,0.0,['Athletics'],"[""Men's 110m Hurdles""]",15-01-1999,Athlete,,,,1
1933513,JEPKEMEI D,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,165,0.0,['Athletics'],"[""Women's 10,000m"", ""Women's 3000m Steeplechase""]",13-02-1996,Athlete,,,,1
1933514,JERUTO N,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,158,0.0,['Athletics'],"[""Women's 3000m Steeplechase""]",02-10-1995,Athlete,,,,1
1933523,MATVEYEVA Y,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,188,0.0,['Athletics'],"[""Women's High Jump""]",09-12-2001,Athlete,Personal: Lyudmila Peshko (KAZ),,,1
1933527,MAMAZHANOVA Z,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,165,0.0,['Athletics'],"[""Women's Marathon""]",26-01-1994,Athlete,Personal: Boris Zhgir (RUS),Her parents,,1
1933788,ALMEIDA T,Female,Alternate Athlete,ANG,Angola,Angola,172,0.0,['Handball'],['Women'],05-04-1988,Athlete,National: Vivaldo Eduardo (ANG).<br>Club: Jose Pereira (ANG),Her family,,1
1933789,GRANJA MZ,Female,Athlete,ECU,Ecuador,Ecuador,155,0.0,['Athletics'],"[""Women's Marathon""]",23-04-1995,Athlete,"Personal: Kevin Lopez (ECU), her husband",,,1
1933793,CARDOZO LUCENA,Male,Athlete,PAR,Paraguay,Paraguay,180,0.0,['Football'],['Men'],19-10-1994,Athlete,,,,1
1933807,CAMPOS D,Female,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Road'],"[""Women's Road Race""]",31-03-2002,"Athlete, student",,,,0
1933810,OLIVEIRA N,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",06-03-1989,Athlete,,,,0
1933812,COSTA R,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",05-10-1986,Athlete,,,,0
1933816,LEITAO I,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",03-07-1998,Athlete,National: Gabriel Mendes (POR),,,0
1933817,OLIVEIRA I,Male,Alternate Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Track'],"[""Men's Madison""]",05-09-1996,,,,,0
1933819,MARTINS M,Female,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Track'],"[""Women's Omnium""]",09-07-1999,Athlete,National: Gabriel Martins,,,0
1933821,OLIVEIRA R,Male,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",05-09-1996,Athlete,Kevin Poulton (AUS),His brothers,,0
1933823,QUEIROS R,Female,Athlete,POR,Portugal,Portugal,0,0.0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",16-03-2000,Athlete,National: Pedro Vigario (POR),,,0
1933998,SUAREZ GA,Female,Athlete,ECU,Ecuador,Ecuador,169,0.0,['Athletics'],"[""Women's 200m""]",02-02-2001,Athlete,Personal: Nelson Gutierrez (CUB),,,1
1934027,FERNANDEZ M,Male,Athlete,PAR,Paraguay,Paraguay,178,0.0,['Football'],['Men'],25-10-2001,Athlete,National: Carlos Jara Saguier (PAR),,,1
1934049,PEREZ M,Male,Athlete,PAR,Paraguay,Paraguay,178,0.0,['Football'],['Men'],23-03-2001,Athlete,National: Carlos Jara Saguier (PAR),,,1
1934254,DEMPFLE-OLIN S,Female,Athlete,CAN,Canada,Canada,0,0.0,['Surfing'],['Women'],03-07-2005,Athlete,National: Shannon Brown (AUS),"Her older sister and pro surfer Mathea. “My older sister pushed me and was an inspiration and ­mentor my whole life.” (Surf Canada, 6 Oct 2023)",,0
1934263,ALVAREZ P,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],04-03-1998,Athlete,National: Carlos García Cuenca (ESP),,Walks onto the pitch with her right foot first,0
1934264,AMUNDSON C,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],12-02-1998,Athlete,National: Carlos García Cuenca (ESP),,,0
1934268,BARRIOS L,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],04-09-2000,"Athlete, student",National: Carlos Garcia Cuenca (ESP).<br>Club: Edu Aguilar (ESP),,,0
1934269,BARRIOS S,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],04-09-2000,"Athlete, student",National: Carlos García Cuenca (ESP).<br>Club: Edu Aguilar (ESP),,,0
1934275,GARCIA B,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],19-07-1995,"Athlete, Real Estate",Club: Eduardo Aguilar (ESP)<br>National: Carlos Garcia Cuenca (ESP),,,0
1934276,GINE X,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],23-09-1992,Athlete,National: Carlos Garcia Cuenca (ESP),,,0
1934277,IGLESIAS B,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],06-07-1996,"Athlete, coach, project manager",Club: Edu Aguilar (ESP)<br>National: Carlos Garcia Cuenca (ESP),,,0
1934278,JIMENEZ L,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],08-01-1997,Athlete,Coach: Nicholas Benecke (GER)<br>National: Carlos García Cuenca (ESP),,,0
1934281,LOPEZ M,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],16-02-1990,"Athlete, communications professional",Club: Eduardo Aguliar (ESP)<br>National: Carlos García Cuenca (ESP),,,0
1934284,PEREZ B,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],17-09-2003,Athlete,Club: Edu Aguilar (ESP)<br>National: Carlos Garcia Cuenca (ESP),,,0
1934285,PEREZ C,Female,Athlete,ESP,Spain,Spain,0,0.0,['Hockey'],['Women'],26-07-2001,Athlete,National: Carlos Garcia Cuenca (ESP),,,0
